# TA_all_positions_ITRF00.csv
# All Telescope Array positions in WGS84/ITRF00
# ENU coordinates relative to CLF ground origin (ITRF00)
#   Origin: lat=39.296917698, lon=-112.908732386, h=1370.017 m
#
# outlier=1: flagged for review
# sigma_h, sigma_horizontal: estimated uncertainties (m)
#
category,site,name,latitude,longitude,h_itrf00,sigma_h,east_clf,north_clf,up_clf,sigma_horizontal,frame,source,outlier,notes
Surface Detector,TA SD,TA_918,39.314000,-112.954000,1389.605000,1.000000,-3899.700000,1901.600000,19.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TA SD,TA_919,39.325000,-112.954000,1395.095000,1.000000,-3899.700000,3126.100000,25.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TA SD,TA_920,39.335000,-112.954000,1402.058000,1.000000,-3899.700000,4239.300000,32.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TA SD,TA_921,39.346000,-112.954000,1411.953000,1.000000,-3899.700000,5463.800000,41.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TA SD,TA_922,39.357000,-112.954000,1432.692000,1.000000,-3899.700000,6688.300000,62.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TA SD,TA_923,39.368000,-112.954000,1448.904000,1.000000,-3899.700000,7912.800000,78.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TA SD,TA_924,39.379000,-112.954000,1466.527000,1.000000,-3899.700000,9137.400000,96.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TALE SD,TALE_1027,39.410000,-112.941000,1469.781000,1.000000,-2779.800000,12588.300000,99.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TALE SD,TALE_1028,39.423000,-112.940000,1478.711000,1.000000,-2693.600000,14035.400000,108.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_1029,39.432000,-112.945000,1498.139000,1.000000,-3124.400000,15037.300000,128.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TALE SD,TALE_1127,39.410000,-112.927000,1450.930000,1.000000,-1573.700000,12588.300000,80.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TALE SD,TALE_1128,39.421000,-112.927000,1456.976000,3.000000,-1573.700000,13812.800000,87.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=8.5m
Surface Detector,TALE SD,TALE_1129,39.432000,-112.928000,1462.582000,1.000000,-1659.900000,15037.300000,92.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TALE SD,TALE_1130,39.443000,-112.928000,1469.208000,1.000000,-1659.900000,16261.800000,99.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TALE SD,TALE_1131,39.454000,-112.927000,1468.111000,1.000000,-1573.700000,17486.300000,98.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_1229,39.432000,-112.914000,1443.833000,1.000000,-453.800000,15037.300000,73.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TALE SD,TALE_5401,39.460000,-113.002000,1590.423000,1.000000,-8034.800000,18154.200000,220.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TALE SD,TALE_5402,39.459000,-112.997000,1582.898000,1.000000,-7604.000000,18042.900000,212.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TALE SD,TALE_5403,39.459000,-112.992000,1573.605000,1.000000,-7173.300000,18042.900000,203.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TALE SD,TALE_5405,39.461000,-112.983000,1561.714000,1.000000,-6398.000000,18265.600000,191.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TALE SD,TALE_5406,39.464000,-112.980000,1555.507000,1.000000,-6139.500000,18599.500000,185.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TALE SD,TALE_5407,39.467000,-112.977000,1558.912000,1.000000,-5881.100000,18933.500000,188.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TALE SD,TALE_5501,39.457000,-113.005000,1591.919000,1.000000,-8293.200000,17820.300000,221.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TALE SD,TALE_5502,39.456000,-113.000000,1583.773000,1.000000,-7862.500000,17709.000000,213.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.5m
Surface Detector,TALE SD,TALE_5503,39.455000,-112.995000,1577.458000,1.000000,-7431.700000,17597.600000,207.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TALE SD,TALE_5505,39.456000,-112.986000,1559.673000,1.000000,-6656.400000,17709.000000,189.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TALE SD,TALE_5508,39.463000,-112.974000,1548.900000,1.000000,-5622.600000,18488.200000,178.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TALE SD,TALE_5509,39.466000,-112.972000,1551.836000,1.000000,-5450.300000,18822.200000,181.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TALE SD,TALE_5601,39.454000,-113.008000,1605.365000,1.000000,-8551.600000,17486.300000,235.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TALE SD,TALE_5602,39.453000,-113.003000,1597.860000,1.000000,-8120.900000,17375.000000,227.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TALE SD,TALE_5603,39.452000,-112.999000,1586.754000,1.000000,-7776.300000,17263.700000,216.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TALE SD,TALE_5604,39.451000,-112.994000,1574.199000,3.000000,-7345.600000,17152.400000,204.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.1m
Surface Detector,TALE SD,TALE_5605,39.452000,-112.988000,1561.687000,1.000000,-6828.700000,17263.700000,191.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.3m
Surface Detector,TALE SD,TALE_5606,39.452000,-112.984000,1554.014000,3.000000,-6484.100000,17263.700000,184.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.7m
Surface Detector,TALE SD,TALE_5607,39.454000,-112.980000,1546.634000,1.000000,-6139.500000,17486.300000,176.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TALE SD,TALE_5608,39.456000,-112.976000,1547.946000,1.000000,-5794.900000,17709.000000,177.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TALE SD,TALE_5609,39.459000,-112.972000,1547.729000,1.000000,-5450.300000,18042.900000,177.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_5610,39.462000,-112.970000,1538.444000,1.000000,-5278.000000,18376.900000,168.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.6m
Surface Detector,TALE SD,TALE_5611,39.465000,-112.967000,1540.469000,1.000000,-5019.600000,18710.800000,170.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TALE SD,TALE_5701,39.452000,-113.010000,1623.332000,1.000000,-8723.900000,17263.700000,253.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.6m
Surface Detector,TALE SD,TALE_5702,39.449000,-113.006000,1609.774000,1.000000,-8379.300000,16929.700000,239.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.5m
Surface Detector,TALE SD,TALE_5703,39.448000,-113.002000,1598.268000,3.000000,-8034.800000,16818.400000,228.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=11.5m
Surface Detector,TALE SD,TALE_5704,39.447000,-112.997000,1592.833000,1.000000,-7604.000000,16707.100000,222.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TALE SD,TALE_5705,39.447000,-112.992000,1575.039000,1.000000,-7173.300000,16707.100000,205.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TALE SD,TALE_5706,39.447000,-112.987000,1567.025000,1.000000,-6742.500000,16707.100000,197.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TALE SD,TALE_5707,39.449000,-112.983000,1556.025000,1.000000,-6398.000000,16929.700000,186.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TALE SD,TALE_5708,39.450000,-112.978000,1545.114000,1.000000,-5967.200000,17041.000000,175.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TALE SD,TALE_5709,39.452000,-112.974000,1536.406000,1.000000,-5622.600000,17263.700000,166.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_5710,39.455000,-112.971000,1536.948000,1.000000,-5364.200000,17597.600000,166.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TALE SD,TALE_5711,39.458000,-112.967000,1535.262000,1.000000,-5019.600000,17931.600000,165.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TALE SD,TALE_5712,39.461000,-112.965000,1530.957000,1.000000,-4847.300000,18265.600000,160.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TALE SD,TALE_5713,39.464000,-112.963000,1529.603000,1.000000,-4675.000000,18599.500000,159.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TALE SD,TALE_5802,39.444000,-113.010000,1632.437000,3.000000,-8723.900000,16373.100000,262.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=7.9m
Surface Detector,TALE SD,TALE_5804,39.441000,-112.994000,1598.697000,1.000000,-7345.600000,16039.200000,228.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TALE SD,TALE_5805,39.442000,-112.986000,1567.942000,1.000000,-6656.400000,16150.500000,197.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.9m
Surface Detector,TALE SD,TALE_5806,39.444000,-112.980000,1556.281000,1.000000,-6139.500000,16373.100000,186.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TALE SD,TALE_5807,39.446000,-112.974000,1542.631000,1.000000,-5622.600000,16595.800000,172.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_5808,39.449000,-112.968000,1530.382000,1.000000,-5105.700000,16929.700000,160.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TALE SD,TALE_5809,39.453000,-112.963000,1521.577000,1.000000,-4675.000000,17375.000000,151.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.6m
Surface Detector,TALE SD,TALE_5810,39.458000,-112.958000,1521.083000,1.000000,-4244.300000,17931.600000,151.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.2m
Surface Detector,TALE SD,TALE_5904,39.437000,-112.996000,1609.940000,1.000000,-7517.900000,15593.900000,239.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TALE SD,TALE_5905,39.435000,-112.990000,1582.730000,3.000000,-7001.000000,15371.300000,212.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=3.1m
Surface Detector,TALE SD,TALE_5906,39.436000,-112.985000,1561.039000,3.000000,-6570.200000,15482.600000,191.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.5m
Surface Detector,TALE SD,TALE_5907,39.438000,-112.978000,1556.037000,1.000000,-5967.200000,15705.200000,186.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TALE SD,TALE_5908,39.440000,-112.971000,1535.146000,1.000000,-5364.200000,15927.800000,165.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TALE SD,TALE_5909,39.444000,-112.965000,1522.347000,1.000000,-4847.300000,16373.100000,152.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TALE SD,TALE_5910,39.447000,-112.959000,1516.500000,1.000000,-4330.400000,16707.100000,146.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TALE SD,TALE_5911,39.452000,-112.955000,1509.736000,1.000000,-3985.800000,17263.700000,139.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TALE SD,TALE_5912,39.457000,-112.951000,1509.922000,1.000000,-3641.200000,17820.300000,139.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TALE SD,TALE_5913,39.462000,-112.948000,1506.091000,1.000000,-3382.800000,18376.900000,136.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.8m
Surface Detector,TALE SD,TALE_6008,39.434000,-112.972000,1536.322000,3.000000,-5450.300000,15259.900000,166.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.8m
Surface Detector,TALE SD,TALE_6010,39.440000,-112.959000,1517.873000,1.000000,-4330.400000,15927.800000,147.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.1m
Surface Detector,TALE SD,TALE_6011,39.444000,-112.954000,1506.066000,1.000000,-3899.700000,16373.100000,136.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.7m
Surface Detector,TALE SD,TALE_6012,39.448000,-112.949000,1502.771000,1.000000,-3468.900000,16818.400000,132.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.1m
Surface Detector,TALE SD,TALE_6013,39.453000,-112.945000,1499.108000,1.000000,-3124.400000,17375.000000,129.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.3m
Surface Detector,TALE SD,TALE_6014,39.458000,-112.942000,1496.076000,1.000000,-2865.900000,17931.600000,126.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.0m
Surface Detector,TALE SD,TALE_6109,39.429000,-112.969000,1523.897000,1.000000,-5191.900000,14703.300000,153.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.6m
Surface Detector,TALE SD,TALE_6110,39.431000,-112.963000,1521.276000,3.000000,-4675.000000,14926.000000,151.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=2.8m
Surface Detector,TALE SD,TALE_6111,39.434000,-112.957000,1513.777000,1.000000,-4158.100000,15259.900000,143.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TALE SD,TALE_6112,39.438000,-112.951000,1505.210000,1.000000,-3641.200000,15705.200000,135.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TALE SD,TALE_6113,39.442000,-112.946000,1499.044000,1.000000,-3210.500000,16150.500000,129.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.9m
Surface Detector,TALE SD,TALE_6114,39.446000,-112.942000,1491.830000,1.000000,-2865.900000,16595.800000,121.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TALE SD,TALE_6116,39.457000,-112.935000,1482.046000,1.000000,-2262.900000,17820.300000,112.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.2m
Surface Detector,TALE SD,TALE_827,39.410000,-112.962000,1506.484000,1.000000,-4588.900000,12588.300000,136.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.5m
Surface Detector,TALE SD,TALE_828,39.422000,-112.967000,1515.147000,1.000000,-5019.600000,13924.100000,145.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.2m
Surface Detector,TALE SD,TALE_928,39.421000,-112.955000,1498.852000,1.000000,-3985.800000,13812.800000,128.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_3612,38.913000,-112.705000,1429.010000,1.000000,17551.000000,-42737.500000,59.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_3614,38.913000,-112.657000,1423.240000,1.000000,21686.100000,-42737.500000,53.200000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_3615,38.914000,-112.633000,1431.040000,1.000000,23753.600000,-42626.200000,61.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_3616,39.410000,-112.962000,1506.480000,1.000000,-4588.900000,12588.300000,136.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_3710,38.931000,-112.753000,1436.620000,1.000000,13415.900000,-40733.800000,66.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_3711,38.931000,-112.729000,1437.820000,1.000000,15483.500000,-40733.800000,67.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.2m
Surface Detector,TAx4 SD,TAx4_3712,38.931000,-112.706000,1431.650000,1.000000,17464.800000,-40733.800000,61.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_3713,38.932000,-112.682000,1422.880000,1.000000,19532.400000,-40622.500000,52.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.2m
Surface Detector,TAx4 SD,TAx4_3714,38.932000,-112.658000,1418.700000,1.000000,21599.900000,-40622.500000,48.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_3715,38.932000,-112.634000,1421.570000,1.000000,23667.500000,-40622.500000,51.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_3716,38.933000,-112.610000,1417.400000,1.000000,25735.000000,-40511.100000,47.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_3717,39.421000,-112.927000,1456.980000,3.000000,-1573.700000,13812.800000,87.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=8.8m
Surface Detector,TAx4 SD,TAx4_3809,38.949000,-112.780000,1437.090000,1.000000,11089.900000,-38730.000000,67.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_3810,38.949000,-112.754000,1427.560000,1.000000,13329.800000,-38730.000000,57.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.7m
Surface Detector,TAx4 SD,TAx4_3811,38.950000,-112.731000,1404.400000,1.000000,15311.200000,-38618.700000,34.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.8m
Surface Detector,TAx4 SD,TAx4_3812,38.950000,-112.706000,1404.530000,1.000000,17464.800000,-38618.700000,34.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_3813,38.950000,-112.682000,1408.670000,1.000000,19532.400000,-38618.700000,38.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.4m
Surface Detector,TAx4 SD,TAx4_3814,38.951000,-112.658000,1405.290000,1.000000,21599.900000,-38507.400000,35.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_3815,38.951000,-112.634000,1408.870000,1.000000,23667.500000,-38507.400000,38.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_3816,38.951000,-112.611000,1408.650000,1.000000,25648.800000,-38507.400000,38.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TAx4 SD,TAx4_3817,38.952000,-112.586000,1405.390000,1.000000,27802.500000,-38396.100000,35.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.2m
Surface Detector,TAx4 SD,TAx4_3908,38.967000,-112.802000,1424.320000,1.000000,9194.700000,-36726.300000,54.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_3909,38.968000,-112.778000,1413.350000,1.000000,11262.200000,-36615.000000,43.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_3910,38.967000,-112.755000,1399.300000,1.000000,13243.600000,-36726.300000,29.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.1m
Surface Detector,TAx4 SD,TAx4_3911,38.969000,-112.730000,1403.090000,1.000000,15397.300000,-36503.600000,33.100000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.4m
Surface Detector,TAx4 SD,TAx4_3912,38.969000,-112.706000,1399.740000,1.000000,17464.800000,-36503.600000,29.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.9m
Surface Detector,TAx4 SD,TAx4_3913,38.969000,-112.682000,1405.050000,1.000000,19532.400000,-36503.600000,35.000000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.4m
Surface Detector,TAx4 SD,TAx4_3914,38.970000,-112.659000,1401.960000,1.000000,21513.800000,-36392.300000,31.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.2m
Surface Detector,TAx4 SD,TAx4_3915,38.970000,-112.634000,1404.650000,1.000000,23667.500000,-36392.300000,34.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.3m
Surface Detector,TAx4 SD,TAx4_3917,38.971000,-112.586000,1398.360000,1.000000,27802.500000,-36281.000000,28.300000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.8m
Surface Detector,TAx4 SD,TAx4_3918,38.970000,-112.563000,1404.790000,1.000000,29783.900000,-36392.300000,34.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.5m
Surface Detector,TAx4 SD,TAx4_4009,38.987000,-112.779000,1410.560000,1.000000,11176.100000,-34499.900000,40.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.3m
Surface Detector,TAx4 SD,TAx4_4010,38.987000,-112.755000,1398.900000,1.000000,13243.600000,-34499.900000,28.900000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.0m
Surface Detector,TAx4 SD,TAx4_4011,38.987000,-112.731000,1398.440000,1.000000,15311.200000,-34499.900000,28.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.9m
Surface Detector,TAx4 SD,TAx4_4012,38.988000,-112.707000,1398.450000,1.000000,17378.700000,-34388.600000,28.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4013,38.988000,-112.683000,1396.450000,1.000000,19446.200000,-34388.600000,26.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.9m
Surface Detector,TAx4 SD,TAx4_4014,38.988000,-112.659000,1398.510000,1.000000,21513.800000,-34388.600000,28.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
Surface Detector,TAx4 SD,TAx4_4015,38.989000,-112.635000,1405.470000,1.000000,23581.300000,-34277.200000,35.500000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=4.1m
Surface Detector,TAx4 SD,TAx4_4016,38.989000,-112.611000,1398.590000,1.000000,25648.800000,-34277.200000,28.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=3.4m
Surface Detector,TAx4 SD,TAx4_4017,38.989000,-112.587000,1404.640000,1.000000,27716.400000,-34277.200000,34.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=7.4m
Surface Detector,TAx4 SD,TAx4_4018,38.990000,-112.563000,1400.830000,1.000000,29783.900000,-34165.900000,30.800000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.7m
Surface Detector,TAx4 SD,TAx4_4107,39.005000,-112.827000,1442.720000,1.000000,7041.000000,-32496.100000,72.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=6.4m
Surface Detector,TAx4 SD,TAx4_4108,39.005000,-112.803000,1415.380000,1.000000,9108.600000,-32496.100000,45.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.8m
Surface Detector,TAx4 SD,TAx4_4109,39.005000,-112.779000,1399.650000,1.000000,11176.100000,-32496.100000,29.600000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.9m
Surface Detector,TAx4 SD,TAx4_4110,39.006000,-112.756000,1397.440000,3.000000,13157.500000,-32384.800000,27.400000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,1,DEM interpolation outlier; iono_residual=8.0m
Surface Detector,TAx4 SD,TAx4_4111,39.006000,-112.731000,1396.740000,1.000000,15311.200000,-32384.800000,26.700000,2.000000,ITRF00 (corrected),DEM+geoid+frame correction,0,iono_residual=5.0m
