name1,name2,ref,S,H,V
BR_M04,BR2_M09,OPUS,8.959,8.032,3.968
BR_M04,BR2_M09,OPUS,8.958,8.029,3.974
BR_M04,BR2_BR1,OPUS,70.179,70.165,1.393
BR_M04,BR2_M10,OPUS,3.703,3.703,0.005
BR_M04,BR2_M11,OPUS,5.334,3.564,3.968
BR_M04,BR2_M06,OPUS,4.367,4.367,0.004
BR_M04,BR2_M07,OPUS,5.974,4.468,3.965
BR_M04,BR2_M08,OPUS,8.017,8.017,0.004
BR_M04,CLF_CLF2,OPUS,10278816.991,6074112.416,8292118.974
BR_M04,CLF_CLF,OPUS,10278928.478,6074055.504,8292298.861
BR_M04,CLF_CLF,OPUS,10278928.480,6074055.503,8292298.864
BR_M04,CLF_CLF2,OPUS,10278816.948,6074112.367,8292118.957
BR_M04,LR_LR2,OPUS,35414.017,35413.733,141.912
BR_M04,LR_M10,OPUS,35457.040,35456.731,148.023
BR_M04,LR_M11,OPUS,35457.364,35457.038,151.969
BR_M04,LR_M11,OPUS,35457.357,35457.031,151.973
BR_M04,LR_M11,OPUS,35457.373,35457.048,151.968
BR_M04,LR_M06,OPUS,35459.064,35458.755,148.033
BR_M04,LR_M07,OPUS,35459.424,35459.099,151.980
BR_M04,LR_M08,OPUS,35458.051,35457.742,148.016
BR_M04,LR_M09,OPUS,35458.430,35458.104,151.973
BR_M04,LR2_LR1,OPUS,35389.614,35389.332,141.388
BR_M04,LR2_M00,OPUS,35461.452,35461.143,148.015
BR_M04,LR2_M01,OPUS,35461.576,35461.251,151.968
BR_M04,LR2_M01,OPUS,35461.575,35461.250,151.969
BR_M04,LR2_M01,OPUS,35461.577,35461.251,151.962
BR_M04,LR2_M02,OPUS,35465.238,35464.929,148.009
BR_M04,LR2_M03,OPUS,35465.485,35465.159,151.961
BR_M04,LR2_M04,OPUS,35457.344,35457.035,148.020
BR_M04,LR2_M05,OPUS,35457.659,35457.333,151.972
BR_M04,LR2_M05,OPUS,35457.669,35457.344,151.969
BR_M04,LR2_M05,OPUS,35457.656,35457.330,151.976
BR_M04,MD_MD2,OPUS,39718.076,39717.640,186.027
BR_M04,MD_CXF,OPUS,39880.643,39880.178,192.452
BR_M04,MD_M01,OPUS,39901.852,39901.388,192.393
BR_M04,MD_M10,OPUS,39901.581,39901.118,192.269
BR_M04,MD_M11,OPUS,39898.127,39897.663,192.378
BR_M04,MD_M12,OPUS,39896.253,39895.790,192.281
BR_M04,MD_M13,OPUS,39891.814,39891.350,192.396
BR_M04,MD_M14,OPUS,39889.572,39889.108,192.304
BR_M04,MD_M02,OPUS,39903.176,39902.712,192.285
BR_M04,MD_M03,OPUS,39905.319,39904.855,192.380
BR_M04,MD_M04,OPUS,39905.989,39905.526,192.276
BR_M04,MD_M05,OPUS,39906.729,39906.266,192.363
BR_M04,MD_M06,OPUS,39906.706,39906.243,192.261
BR_M04,MD_M07,OPUS,39905.895,39905.431,192.361
BR_M04,MD_M08,OPUS,39905.176,39904.713,192.257
BR_M04,MD_M09,OPUS,39902.943,39902.479,192.377
BR_M04,MD_MD2,OPUS,39718.100,39717.665,186.025
BR_M04,MD_CXF,OPUS,39880.644,39880.180,192.449
BR_M04,MD_M01,OPUS,39901.872,39901.408,192.390
BR_M04,MD_M10,OPUS,39901.585,39901.122,192.264
BR_M04,MD_M11,OPUS,39898.128,39897.664,192.375
BR_M04,MD_M12,OPUS,39896.253,39895.790,192.277
BR_M04,MD_M13,OPUS,39891.817,39891.353,192.394
BR_M04,MD_M02,OPUS,39903.178,39902.715,192.284
BR_M04,MD_M03,OPUS,39905.323,39904.859,192.377
BR_M04,MD_M04,OPUS,39905.992,39905.529,192.274
BR_M04,MD_M06,OPUS,39906.706,39906.243,192.258
BR_M04,MD_M07,OPUS,39905.895,39905.431,192.359
BR_M04,MD_M08,OPUS,39905.176,39904.713,192.255
BR_M04,MD_M09,OPUS,39902.941,39902.477,192.374
BR_M04,MD_MD2,OPUS,39718.094,39717.658,186.025
BR_M04,BR_M05,OPUS,3.981,0.370,3.964
BR_M04,BR_BR2,OPUS,68.275,68.252,1.770
BR_M04,BR_ELS,OPUS,99.280,99.272,1.230
BR_M04,BR_BR2,OPUS,68.275,68.252,1.769
BR_M04,BR_M00,OPUS,7.973,7.973,0.010
BR_M04,BR_M00,OPUS,7.974,7.974,0.103
BR_M04,BR_M00,OPUS,7.973,7.972,0.100
BR_M04,BR_M02,OPUS,12.063,12.063,0.017
BR_M04,BR_M02,OPUS,12.063,12.063,0.019
BR_M04,BR_M02,OPUS,12.063,12.063,0.019
BR_M04,BR_M03,OPUS,12.657,12.027,3.946
BR_M04,BR_BR2,OPUS,68.276,68.253,1.773
BR_M04,BR_M00,OPUS,7.968,7.968,0.013
BR_M04,BR_M00,OPUS,7.976,7.976,0.009
BR_M04,BR_M01,OPUS,8.705,7.754,3.956
BR_M04,BR_M02,OPUS,12.060,12.060,0.021
BR_M04,BR_M03,OPUS,12.645,12.015,3.940
BR_M04,BR_M04,OPUS,0.006,0.005,0.001
BR_M04,BR_M04,OPUS,0.030,0.030,0.001
BR_M04,BR_M04,OPUS,0.018,0.018,0.002
BR_M04,BR_M05,OPUS,3.980,0.369,3.963
BR_M04,BR_M05,OPUS,3.981,0.373,3.964
BR_M04,BR2_BR1,OPUS,70.178,70.165,1.388
BR_M04,BR2_ELS,OPUS,63.305,63.295,1.107
BR_M04,BR2_BR1,OPUS,70.179,70.165,1.391
BR_M04,BR2_M10,OPUS,3.708,3.708,0.007
BR_M04,BR2_M10,OPUS,3.694,3.694,0.008
BR_M04,BR2_M10,OPUS,3.719,3.719,0.007
BR_M04,BR2_M10,OPUS,3.707,3.707,0.010
BR_M04,BR2_M11,OPUS,5.340,3.571,3.970
BR_M04,BR2_M06,OPUS,4.348,4.348,0.001
BR_M04,BR2_M06,OPUS,4.372,4.372,0.007
BR_M04,BR2_M07,OPUS,6.013,4.464,4.029
BR_M04,BR2_M07,OPUS,5.970,4.467,3.960
BR_M04,BR2_M07,OPUS,5.970,4.459,3.969
BR_M04,BR2_M08,OPUS,8.020,8.020,0.000
BR_M04,BR2_M09,OPUS,8.955,8.030,3.965
BR_M04,BR2_M09,OPUS,8.955,8.026,3.972
BR_M04,BR2_BR1,OPUS,70.179,70.165,1.396
BR_M04,BR2_M10,OPUS,3.700,3.700,0.003
BR_M04,BR2_M11,OPUS,5.330,3.562,3.966
BR_M04,BR2_M06,OPUS,4.371,4.371,0.007
BR_M04,BR2_M07,OPUS,5.975,4.472,3.962
BR_M04,BR2_M08,OPUS,8.015,8.015,0.007
BR_M04,CLF_CLF2,OPUS,10278816.992,6074112.415,8292118.977
BR_M04,CLF_CLF,OPUS,10278928.480,6074055.503,8292298.864
BR_M04,CLF_CLF,OPUS,10278928.482,6074055.502,8292298.867
BR_M04,CLF_CLF2,OPUS,10278816.949,6074112.366,8292118.960
BR_M04,LR_LR2,OPUS,35414.017,35413.733,141.909
BR_M04,LR_M10,OPUS,35457.040,35456.731,148.021
BR_M04,LR_M11,OPUS,35457.364,35457.038,151.966
BR_M04,LR_M11,OPUS,35457.356,35457.031,151.970
BR_M04,LR_M11,OPUS,35457.373,35457.047,151.965
BR_M04,LR_M06,OPUS,35459.063,35458.754,148.030
BR_M04,LR_M07,OPUS,35459.424,35459.098,151.977
BR_M04,LR_M08,OPUS,35458.050,35457.741,148.014
BR_M04,LR_M09,OPUS,35458.430,35458.104,151.971
BR_M04,LR2_LR1,OPUS,35389.614,35389.331,141.386
BR_M04,LR2_M00,OPUS,35461.451,35461.142,148.012
BR_M04,LR2_M01,OPUS,35461.576,35461.250,151.965
BR_M04,LR2_M01,OPUS,35461.575,35461.249,151.967
BR_M04,LR2_M01,OPUS,35461.577,35461.251,151.959
BR_M04,LR2_M02,OPUS,35465.237,35464.928,148.006
BR_M04,LR2_M03,OPUS,35465.484,35465.159,151.958
BR_M04,LR2_M04,OPUS,35457.343,35457.034,148.017
BR_M04,LR2_M05,OPUS,35457.658,35457.333,151.969
BR_M04,LR2_M05,OPUS,35457.669,35457.343,151.966
BR_M04,LR2_M05,OPUS,35457.656,35457.330,151.973
BR_M04,MD_MD2,OPUS,39718.073,39717.637,186.025
BR_M04,MD_CXF,OPUS,39880.640,39880.175,192.449
BR_M04,MD_M01,OPUS,39901.848,39901.384,192.390
BR_M04,MD_M10,OPUS,39901.578,39901.115,192.266
BR_M04,MD_M11,OPUS,39898.124,39897.660,192.375
BR_M04,MD_M12,OPUS,39896.250,39895.786,192.278
BR_M04,MD_M13,OPUS,39891.811,39891.347,192.393
BR_M04,MD_M14,OPUS,39889.568,39889.105,192.301
BR_M04,MD_M02,OPUS,39903.172,39902.709,192.282
BR_M04,MD_M03,OPUS,39905.315,39904.852,192.378
BR_M04,MD_M04,OPUS,39905.986,39905.522,192.273
BR_M04,MD_M05,OPUS,39906.726,39906.262,192.361
BR_M04,MD_M06,OPUS,39906.703,39906.240,192.258
BR_M04,MD_M07,OPUS,39905.891,39905.428,192.358
BR_M04,MD_M08,OPUS,39905.173,39904.709,192.254
BR_M04,MD_M09,OPUS,39902.940,39902.476,192.375
BR_M04,MD_MD2,OPUS,39718.097,39717.661,186.022
BR_M04,MD_CXF,OPUS,39880.641,39880.176,192.446
BR_M04,MD_M01,OPUS,39901.868,39901.405,192.387
BR_M04,MD_M10,OPUS,39901.581,39901.118,192.262
BR_M04,MD_M11,OPUS,39898.125,39897.661,192.372
BR_M04,MD_M12,OPUS,39896.250,39895.787,192.275
BR_M04,MD_M13,OPUS,39891.813,39891.350,192.391
BR_M04,MD_M02,OPUS,39903.175,39902.712,192.281
BR_M04,MD_M03,OPUS,39905.319,39904.856,192.374
BR_M04,MD_M04,OPUS,39905.989,39905.525,192.271
BR_M04,MD_M06,OPUS,39906.703,39906.240,192.256
BR_M04,MD_M07,OPUS,39905.892,39905.428,192.357
BR_M04,MD_M08,OPUS,39905.173,39904.710,192.252
BR_M04,MD_M09,OPUS,39902.938,39902.474,192.371
BR_M04,MD_MD2,OPUS,39718.090,39717.655,186.022
BR_M05,BR_BR2,OPUS,68.805,68.565,5.734
BR_M05,BR_ELS,OPUS,99.667,99.629,2.734
BR_M05,BR_BR2,OPUS,68.804,68.565,5.733
BR_M05,BR_M00,OPUS,8.915,7.981,3.974
BR_M05,BR_M00,OPUS,8.866,7.981,3.861
BR_M05,BR_M00,OPUS,8.866,7.980,3.864
BR_M05,BR_M02,OPUS,12.647,12.004,3.981
BR_M05,BR_M02,OPUS,12.647,12.004,3.983
BR_M05,BR_M02,OPUS,12.647,12.004,3.983
BR_M05,BR_M03,OPUS,11.956,11.956,0.018
BR_M05,BR_BR2,OPUS,68.805,68.566,5.737
BR_M05,BR_M00,OPUS,8.912,7.975,3.977
BR_M05,BR_M00,OPUS,8.919,7.985,3.973
BR_M05,BR_M01,OPUS,7.747,7.747,0.008
BR_M05,BR_M02,OPUS,12.645,12.001,3.985
BR_M05,BR_M03,OPUS,11.945,11.945,0.024
BR_M05,BR_M04,OPUS,3.983,0.374,3.966
BR_M05,BR_M04,OPUS,3.986,0.399,3.965
BR_M05,BR_M04,OPUS,3.978,0.353,3.962
BR_M05,BR_M05,OPUS,0.004,0.004,0.001
BR_M05,BR_M05,OPUS,0.003,0.003,0.000
BR_M05,BR2_BR1,OPUS,70.716,70.514,5.352
BR_M05,BR2_ELS,OPUS,63.729,63.664,2.857
BR_M05,BR2_BR1,OPUS,70.717,70.514,5.355
BR_M05,BR2_M10,OPUS,5.325,3.564,3.957
BR_M05,BR2_M10,OPUS,5.313,3.547,3.956
BR_M05,BR2_M10,OPUS,5.335,3.578,3.957
BR_M05,BR2_M10,OPUS,5.322,3.562,3.954
BR_M05,BR2_M11,OPUS,3.395,3.395,0.006
BR_M05,BR2_M06,OPUS,5.935,4.417,3.965
BR_M05,BR2_M06,OPUS,5.945,4.437,3.957
BR_M05,BR2_M07,OPUS,4.502,4.501,0.065
BR_M05,BR2_M07,OPUS,4.504,4.504,0.004
BR_M05,BR2_M07,OPUS,4.497,4.497,0.005
BR_M05,BR2_M08,OPUS,8.758,7.810,3.964
BR_M05,BR2_M09,OPUS,7.805,7.805,0.001
BR_M05,BR2_M09,OPUS,7.803,7.803,0.007
BR_M05,BR2_BR1,OPUS,70.717,70.514,5.360
BR_M05,BR2_M10,OPUS,5.323,3.555,3.961
BR_M05,BR2_M11,OPUS,3.386,3.386,0.002
BR_M05,BR2_M06,OPUS,5.955,4.438,3.971
BR_M05,BR2_M07,OPUS,4.508,4.508,0.002
BR_M05,BR2_M08,OPUS,8.757,7.805,3.971
BR_M05,CLF_CLF2,OPUS,10278820.008,6074112.107,8292122.941
BR_M05,CLF_CLF,OPUS,10278931.496,6074055.195,8292302.828
BR_M05,CLF_CLF,OPUS,10278931.498,6074055.193,8292302.831
BR_M05,CLF_CLF2,OPUS,10278819.965,6074112.058,8292122.924
BR_M05,LR_LR2,OPUS,35414.359,35414.090,137.945
BR_M05,LR_M10,OPUS,35457.381,35457.088,144.056
BR_M05,LR_M11,OPUS,35457.705,35457.396,148.002
BR_M05,LR_M11,OPUS,35457.697,35457.388,148.006
BR_M05,LR_M11,OPUS,35457.714,35457.405,148.001
BR_M05,LR_M06,OPUS,35459.405,35459.112,144.066
BR_M05,LR_M07,OPUS,35459.765,35459.456,148.013
BR_M05,LR_M08,OPUS,35458.392,35458.099,144.050
BR_M05,LR_M09,OPUS,35458.771,35458.462,148.006
BR_M05,LR2_LR1,OPUS,35389.956,35389.689,137.421
BR_M05,LR2_M00,OPUS,35461.793,35461.500,144.048
BR_M05,LR2_M01,OPUS,35461.917,35461.608,148.001
BR_M05,LR2_M01,OPUS,35461.916,35461.607,148.003
BR_M05,LR2_M01,OPUS,35461.918,35461.609,147.995
BR_M05,LR2_M02,OPUS,35465.579,35465.286,144.042
BR_M05,LR2_M03,OPUS,35465.825,35465.517,147.994
BR_M05,LR2_M04,OPUS,35457.685,35457.392,144.053
BR_M05,LR2_M05,OPUS,35457.999,35457.690,148.005
BR_M05,LR2_M05,OPUS,35458.010,35457.701,148.002
BR_M05,LR2_M05,OPUS,35457.997,35457.688,148.009
BR_M05,MD_MD2,OPUS,39718.360,39717.943,182.060
BR_M05,MD_CXF,OPUS,39880.927,39880.481,188.485
BR_M05,MD_M01,OPUS,39902.136,39901.691,188.426
BR_M05,MD_M10,OPUS,39901.865,39901.421,188.302
BR_M05,MD_M11,OPUS,39898.411,39897.966,188.411
BR_M05,MD_M12,OPUS,39896.537,39896.092,188.314
BR_M05,MD_M13,OPUS,39892.098,39891.653,188.429
BR_M05,MD_M14,OPUS,39889.856,39889.411,188.337
BR_M05,MD_M02,OPUS,39903.460,39903.015,188.318
BR_M05,MD_M03,OPUS,39905.603,39905.158,188.414
BR_M05,MD_M04,OPUS,39906.273,39905.829,188.309
BR_M05,MD_M05,OPUS,39907.013,39906.569,188.397
BR_M05,MD_M06,OPUS,39906.990,39906.546,188.294
BR_M05,MD_M07,OPUS,39906.179,39905.734,188.394
BR_M05,MD_M08,OPUS,39905.460,39905.016,188.290
BR_M05,MD_M09,OPUS,39903.227,39902.782,188.411
BR_M05,MD_MD2,OPUS,39718.384,39717.967,182.058
BR_M05,MD_CXF,OPUS,39880.928,39880.482,188.482
BR_M05,MD_M01,OPUS,39902.156,39901.711,188.423
BR_M05,MD_M10,OPUS,39901.869,39901.424,188.298
BR_M05,MD_M11,OPUS,39898.412,39897.967,188.408
BR_M05,MD_M12,OPUS,39896.537,39896.093,188.311
BR_M05,MD_M13,OPUS,39892.101,39891.656,188.427
BR_M05,MD_M02,OPUS,39903.462,39903.018,188.317
BR_M05,MD_M03,OPUS,39905.607,39905.162,188.410
BR_M05,MD_M04,OPUS,39906.276,39905.832,188.307
BR_M05,MD_M06,OPUS,39906.990,39906.546,188.292
BR_M05,MD_M07,OPUS,39906.179,39905.734,188.393
BR_M05,MD_M08,OPUS,39905.460,39905.016,188.288
BR_M05,MD_M09,OPUS,39903.225,39902.780,188.407
BR_M05,MD_MD2,OPUS,39718.377,39717.960,182.058
BR_BR2,BR_ELS,OPUS,39.668,39.554,2.999
BR_BR2,BR_BR2,OPUS,0.001,0.000,0.001
BR_BR2,BR_M00,OPUS,72.860,72.838,1.760
BR_BR2,BR_M00,OPUS,72.863,72.839,1.873
BR_BR2,BR_M00,OPUS,72.862,72.838,1.870
BR_BR2,BR_M02,OPUS,76.907,76.887,1.753
BR_BR2,BR_M02,OPUS,76.907,76.887,1.750
BR_BR2,BR_M02,OPUS,76.907,76.887,1.750
BR_BR2,BR_M03,OPUS,77.312,77.101,5.716
BR_BR2,BR_BR2,OPUS,0.004,0.001,0.004
BR_BR2,BR_M00,OPUS,72.855,72.834,1.757
BR_BR2,BR_M00,OPUS,72.838,72.816,1.761
BR_BR2,BR_M01,OPUS,73.170,72.945,5.726
BR_BR2,BR_M02,OPUS,76.905,76.885,1.749
BR_BR2,BR_M03,OPUS,77.302,77.091,5.710
BR_BR2,BR_M04,OPUS,68.270,68.247,1.768
BR_BR2,BR_M04,OPUS,68.253,68.230,1.768
BR_BR2,BR_M04,OPUS,68.285,68.262,1.772
BR_BR2,BR_M05,OPUS,68.802,68.562,5.732
BR_BR2,BR_M05,OPUS,68.806,68.566,5.733
BR_BR2,BR2_BR1,OPUS,60.379,60.378,0.382
BR_BR2,BR2_ELS,OPUS,39.624,39.519,2.876
BR_BR2,BR2_BR1,OPUS,60.381,60.380,0.378
BR_BR2,BR2_M10,OPUS,67.947,67.924,1.776
BR_BR2,BR2_M10,OPUS,67.979,67.956,1.777
BR_BR2,BR2_M10,OPUS,67.918,67.895,1.777
BR_BR2,BR2_M10,OPUS,67.948,67.924,1.779
BR_BR2,BR2_M11,OPUS,68.510,68.269,5.740
BR_BR2,BR2_M06,OPUS,70.148,70.126,1.769
BR_BR2,BR2_M06,OPUS,70.200,70.177,1.776
BR_BR2,BR2_M07,OPUS,70.750,70.512,5.799
BR_BR2,BR2_M07,OPUS,70.751,70.519,5.730
BR_BR2,BR2_M07,OPUS,70.737,70.504,5.738
BR_BR2,BR2_M08,OPUS,69.232,69.210,1.769
BR_BR2,BR2_M09,OPUS,69.805,69.569,5.735
BR_BR2,BR2_M09,OPUS,69.790,69.554,5.741
BR_BR2,BR2_BR1,OPUS,60.380,60.379,0.373
BR_BR2,BR2_M10,OPUS,67.948,67.925,1.772
BR_BR2,BR2_M11,OPUS,68.510,68.269,5.735
BR_BR2,BR2_M06,OPUS,70.177,70.155,1.763
BR_BR2,BR2_M07,OPUS,70.758,70.526,5.732
BR_BR2,BR2_M08,OPUS,69.229,69.207,1.762
BR_BR2,CLF_CLF2,OPUS,10278832.098,6074140.393,8292117.207
BR_BR2,CLF_CLF,OPUS,10278943.586,6074083.481,8292297.094
BR_BR2,CLF_CLF,OPUS,10278943.588,6074083.480,8292297.098
BR_BR2,CLF_CLF2,OPUS,10278832.055,6074140.345,8292117.190
BR_BR2,LR_LR2,OPUS,35367.403,35367.111,143.678
BR_BR2,LR_M10,OPUS,35410.506,35410.189,149.790
BR_BR2,LR_M11,OPUS,35410.830,35410.496,153.736
BR_BR2,LR_M11,OPUS,35410.822,35410.489,153.739
BR_BR2,LR_M11,OPUS,35410.839,35410.505,153.735
BR_BR2,LR_M06,OPUS,35412.518,35412.201,149.799
BR_BR2,LR_M07,OPUS,35412.880,35412.546,153.747
BR_BR2,LR_M08,OPUS,35411.522,35411.205,149.783
BR_BR2,LR_M09,OPUS,35411.902,35411.568,153.740
BR_BR2,LR2_LR1,OPUS,35343.076,35342.786,143.155
BR_BR2,LR2_M00,OPUS,35414.902,35414.586,149.782
BR_BR2,LR2_M01,OPUS,35415.028,35414.694,153.735
BR_BR2,LR2_M01,OPUS,35415.027,35414.693,153.736
BR_BR2,LR2_M01,OPUS,35415.028,35414.695,153.728
BR_BR2,LR2_M02,OPUS,35418.685,35418.368,149.775
BR_BR2,LR2_M03,OPUS,35418.933,35418.599,153.728
BR_BR2,LR2_M04,OPUS,35410.804,35410.487,149.787
BR_BR2,LR2_M05,OPUS,35411.120,35410.786,153.739
BR_BR2,LR2_M05,OPUS,35411.130,35410.797,153.736
BR_BR2,LR2_M05,OPUS,35411.117,35410.783,153.743
BR_BR2,MD_MD2,OPUS,39649.873,39649.429,187.794
BR_BR2,MD_CXF,OPUS,39812.432,39811.959,194.219
BR_BR2,MD_M01,OPUS,39833.640,39833.167,194.160
BR_BR2,MD_M10,OPUS,39833.372,39832.899,194.035
BR_BR2,MD_M11,OPUS,39829.918,39829.445,194.145
BR_BR2,MD_M12,OPUS,39828.044,39827.571,194.048
BR_BR2,MD_M13,OPUS,39823.605,39823.132,194.163
BR_BR2,MD_M14,OPUS,39821.363,39820.890,194.071
BR_BR2,MD_M02,OPUS,39834.964,39834.492,194.052
BR_BR2,MD_M03,OPUS,39837.108,39836.635,194.147
BR_BR2,MD_M04,OPUS,39837.778,39837.306,194.043
BR_BR2,MD_M05,OPUS,39838.519,39838.046,194.130
BR_BR2,MD_M06,OPUS,39838.496,39838.023,194.028
BR_BR2,MD_M07,OPUS,39837.685,39837.212,194.128
BR_BR2,MD_M08,OPUS,39836.966,39836.493,194.023
BR_BR2,MD_M09,OPUS,39834.733,39834.260,194.144
BR_BR2,MD_MD2,OPUS,39649.898,39649.453,187.791
BR_BR2,MD_CXF,OPUS,39812.434,39811.960,194.215
BR_BR2,MD_M01,OPUS,39833.661,39833.187,194.157
BR_BR2,MD_M10,OPUS,39833.375,39832.903,194.031
BR_BR2,MD_M11,OPUS,39829.919,39829.446,194.142
BR_BR2,MD_M12,OPUS,39828.044,39827.572,194.044
BR_BR2,MD_M13,OPUS,39823.608,39823.134,194.160
BR_BR2,MD_M02,OPUS,39834.967,39834.495,194.051
BR_BR2,MD_M03,OPUS,39837.112,39836.639,194.144
BR_BR2,MD_M04,OPUS,39837.781,39837.309,194.041
BR_BR2,MD_M06,OPUS,39838.496,39838.024,194.025
BR_BR2,MD_M07,OPUS,39837.685,39837.212,194.126
BR_BR2,MD_M08,OPUS,39836.966,39836.494,194.021
BR_BR2,MD_M09,OPUS,39834.731,39834.258,194.140
BR_BR2,MD_MD2,OPUS,39649.891,39649.446,187.791
BR_ELS,BR_BR2,OPUS,39.668,39.554,2.998
BR_ELS,BR_M00,OPUS,101.671,101.664,1.240
BR_ELS,BR_M00,OPUS,101.670,101.664,1.126
BR_ELS,BR_M00,OPUS,101.670,101.663,1.129
BR_ELS,BR_M02,OPUS,104.972,104.965,1.246
BR_ELS,BR_M02,OPUS,104.972,104.965,1.249
BR_ELS,BR_M02,OPUS,104.972,104.965,1.249
BR_ELS,BR_M03,OPUS,105.298,105.263,2.716
BR_ELS,BR_BR2,OPUS,39.668,39.555,3.003
BR_ELS,BR_M00,OPUS,101.669,101.661,1.242
BR_ELS,BR_M00,OPUS,101.644,101.637,1.239
BR_ELS,BR_M01,OPUS,101.916,101.879,2.727
BR_ELS,BR_M02,OPUS,104.971,104.963,1.250
BR_ELS,BR_M03,OPUS,105.290,105.256,2.711
BR_ELS,BR_M04,OPUS,99.275,99.267,1.231
BR_ELS,BR_M04,OPUS,99.253,99.245,1.231
BR_ELS,BR_M04,OPUS,99.294,99.286,1.227
BR_ELS,BR_M05,OPUS,99.665,99.627,2.733
BR_ELS,BR_M05,OPUS,99.669,99.631,2.734
BR_ELS,BR2_BR1,OPUS,57.547,57.488,2.617
BR_ELS,BR2_ELS,OPUS,43.358,43.358,0.123
BR_ELS,BR2_BR1,OPUS,57.549,57.489,2.621
BR_ELS,BR2_M10,OPUS,100.023,100.016,1.223
BR_ELS,BR2_M10,OPUS,100.050,100.043,1.222
BR_ELS,BR2_M10,OPUS,99.998,99.990,1.223
BR_ELS,BR2_M10,OPUS,100.023,100.015,1.220
BR_ELS,BR2_M11,OPUS,100.348,100.310,2.741
BR_ELS,BR2_M06,OPUS,99.883,99.876,1.230
BR_ELS,BR2_M06,OPUS,99.933,99.925,1.223
BR_ELS,BR2_M07,OPUS,100.309,100.270,2.800
BR_ELS,BR2_M07,OPUS,100.314,100.277,2.731
BR_ELS,BR2_M07,OPUS,100.300,100.263,2.739
BR_ELS,BR2_M08,OPUS,102.386,102.379,1.230
BR_ELS,BR2_M09,OPUS,102.746,102.710,2.736
BR_ELS,BR2_M09,OPUS,102.732,102.695,2.742
BR_ELS,BR2_BR1,OPUS,57.548,57.488,2.626
BR_ELS,BR2_M10,OPUS,100.021,100.014,1.227
BR_ELS,BR2_M11,OPUS,100.346,100.308,2.736
BR_ELS,BR2_M06,OPUS,99.908,99.901,1.236
BR_ELS,BR2_M07,OPUS,100.320,100.283,2.733
BR_ELS,BR2_M08,OPUS,102.382,102.375,1.237
BR_ELS,CLF_CLF2,OPUS,10278856.738,6074177.996,8292120.206
BR_ELS,CLF_CLF,OPUS,10278968.225,6074121.084,8292300.093
BR_ELS,CLF_CLF,OPUS,10278968.227,6074121.082,8292300.097
BR_ELS,CLF_CLF2,OPUS,10278856.695,6074177.947,8292120.189
BR_ELS,LR_LR2,OPUS,35327.841,35327.561,140.679
BR_ELS,LR_M10,OPUS,35370.942,35370.637,146.791
BR_ELS,LR_M11,OPUS,35371.266,35370.945,150.737
BR_ELS,LR_M11,OPUS,35371.258,35370.937,150.740
BR_ELS,LR_M11,OPUS,35371.275,35370.954,150.736
BR_ELS,LR_M06,OPUS,35372.955,35372.650,146.800
BR_ELS,LR_M07,OPUS,35373.316,35372.994,150.748
BR_ELS,LR_M08,OPUS,35371.958,35371.654,146.784
BR_ELS,LR_M09,OPUS,35372.338,35372.017,150.741
BR_ELS,LR2_LR1,OPUS,35303.513,35303.235,140.156
BR_ELS,LR2_M00,OPUS,35375.339,35375.034,146.783
BR_ELS,LR2_M01,OPUS,35375.464,35375.143,150.736
BR_ELS,LR2_M01,OPUS,35375.463,35375.142,150.737
BR_ELS,LR2_M01,OPUS,35375.464,35375.143,150.729
BR_ELS,LR2_M02,OPUS,35379.121,35378.817,146.776
BR_ELS,LR2_M03,OPUS,35379.369,35379.048,150.728
BR_ELS,LR2_M04,OPUS,35371.241,35370.936,146.787
BR_ELS,LR2_M05,OPUS,35371.556,35371.234,150.740
BR_ELS,LR2_M05,OPUS,35371.566,35371.245,150.737
BR_ELS,LR2_M05,OPUS,35371.553,35371.232,150.743
BR_ELS,MD_MD2,OPUS,39624.329,39623.898,184.795
BR_ELS,MD_CXF,OPUS,39786.783,39786.324,191.220
BR_ELS,MD_M01,OPUS,39807.980,39807.521,191.161
BR_ELS,MD_M10,OPUS,39807.735,39807.276,191.036
BR_ELS,MD_M11,OPUS,39804.283,39803.824,191.146
BR_ELS,MD_M12,OPUS,39802.410,39801.952,191.049
BR_ELS,MD_M13,OPUS,39797.974,39797.514,191.164
BR_ELS,MD_M14,OPUS,39795.732,39795.273,191.072
BR_ELS,MD_M02,OPUS,39809.305,39808.847,191.053
BR_ELS,MD_M03,OPUS,39811.452,39810.993,191.148
BR_ELS,MD_M04,OPUS,39812.125,39811.666,191.044
BR_ELS,MD_M05,OPUS,39812.869,39812.410,191.131
BR_ELS,MD_M06,OPUS,39812.848,39812.390,191.029
BR_ELS,MD_M07,OPUS,39812.040,39811.582,191.129
BR_ELS,MD_M08,OPUS,39811.324,39810.865,191.024
BR_ELS,MD_M09,OPUS,39809.094,39808.636,191.145
BR_ELS,MD_MD2,OPUS,39624.353,39623.922,184.792
BR_ELS,MD_CXF,OPUS,39786.784,39786.325,191.216
BR_ELS,MD_M01,OPUS,39808.000,39807.541,191.158
BR_ELS,MD_M10,OPUS,39807.738,39807.280,191.032
BR_ELS,MD_M11,OPUS,39804.284,39803.825,191.143
BR_ELS,MD_M12,OPUS,39802.411,39801.952,191.045
BR_ELS,MD_M13,OPUS,39797.976,39797.517,191.161
